window,type,crisis_count
60,random,3
60,random,2
60,random,8
60,random,0
60,random,25
60,random,8
60,random,1
60,random,0
60,random,1
60,random,22
60,random,0
60,random,1
60,random,2
60,random,8
60,random,8
60,random,26
60,random,1
60,random,6
60,random,1
60,random,6
60,random,1
60,random,2
60,random,20
60,random,7
60,random,4
60,random,6
60,random,5
60,random,24
60,random,7
60,random,22
60,random,1
60,random,7
60,random,0
60,random,2
60,random,4
60,random,10
60,random,7
60,random,25
60,random,3
60,random,2
60,random,6
60,random,9
60,random,6
60,random,5
60,random,7
60,random,8
60,random,7
60,random,21
60,random,24
60,random,1
60,random,3
60,random,17
60,random,2
60,random,9
60,random,5
60,random,1
60,random,18
60,random,8
60,random,4
60,random,8
60,random,22
60,random,8
60,random,22
60,random,22
60,random,1
60,random,4
60,random,6
60,random,8
60,random,0
60,random,8
60,random,24
60,random,1
60,random,0
60,random,9
60,random,8
60,random,11
60,random,5
60,random,7
60,random,20
60,random,21
60,random,9
60,random,1
60,random,8
60,random,10
60,random,4
60,random,13
60,random,15
60,random,7
60,random,25
60,random,11
60,random,20
60,random,16
60,random,9
60,random,2
60,random,8
60,random,4
60,random,7
60,random,1
60,random,4
60,random,1
60,random,0
60,random,10
60,random,8
60,random,1
60,random,12
60,random,1
60,random,9
60,random,12
60,random,8
60,random,5
60,random,5
60,random,8
60,random,9
60,random,14
60,random,25
60,random,14
60,random,9
60,random,9
60,random,23
60,random,24
60,random,2
60,random,8
60,random,8
60,random,1
60,random,6
60,random,7
60,random,21
60,random,18
60,random,8
60,random,8
60,random,15
60,random,1
60,random,2
60,random,11
60,random,1
60,random,8
60,random,12
60,random,9
60,random,10
60,random,15
60,random,1
60,random,3
60,random,1
60,random,7
60,random,18
60,random,8
60,random,24
60,random,2
60,random,14
60,random,12
60,random,1
60,random,23
60,random,20
60,random,18
60,random,19
60,random,19
60,random,21
60,random,6
60,random,9
60,random,23
60,random,23
60,random,3
60,random,4
60,random,13
60,random,9
60,random,13
60,random,5
60,random,19
60,random,8
60,random,20
60,random,6
60,random,2
60,random,19
60,random,20
60,random,1
60,random,1
60,random,3
60,random,8
60,random,1
60,random,15
60,random,1
60,random,0
60,random,19
60,random,1
60,random,4
60,random,20
60,random,8
60,random,20
60,random,22
60,random,8
60,random,10
60,random,15
60,random,1
60,random,23
60,random,1
60,random,24
60,random,24
60,random,2
60,random,5
60,random,6
60,random,6
60,random,14
60,random,1
60,random,12
60,random,9
60,random,1
60,random,1
60,random,22
60,random,7
60,random,8
60,random,9
60,random,21
60,random,3
60,random,2
60,random,21
60,random,7
60,random,1
60,random,13
60,random,26
60,random,11
60,random,15
60,random,1
60,random,18
60,random,19
60,random,3
60,random,5
60,random,23
60,random,17
60,random,0
60,random,6
60,random,23
60,random,13
60,random,1
60,random,5
60,random,9
60,random,2
60,random,17
60,random,15
60,random,24
60,random,13
60,random,11
60,random,6
60,random,14
60,random,6
60,random,23
60,random,2
60,random,26
60,random,1
60,random,1
60,random,1
60,random,10
60,random,12
60,random,24
60,random,25
60,random,23
60,random,1
60,random,6
60,random,22
60,random,1
60,random,5
60,random,19
60,random,6
60,random,14
60,random,4
60,random,1
60,random,6
60,random,18
60,random,8
60,random,6
60,random,6
60,random,8
60,random,7
60,random,24
60,random,6
60,random,21
60,random,15
60,random,15
60,random,8
60,random,8
60,random,15
60,random,2
60,random,6
60,random,23
60,random,6
60,random,8
60,random,7
60,random,1
60,random,7
60,random,14
60,random,8
60,random,21
60,random,1
60,random,0
60,random,10
60,random,22
60,random,7
60,random,0
60,random,7
60,random,3
60,random,2
60,random,17
60,random,7
60,random,1
60,random,26
60,random,1
60,random,1
70,volcano,24
70,volcano,27
70,volcano,23
70,volcano,9
70,volcano,28
70,volcano,13
70,volcano,13
70,volcano,13
70,volcano,18
70,volcano,22
70,volcano,22
70,volcano,22
70,volcano,24
70,volcano,25
70,volcano,21
70,volcano,23
70,volcano,20
70,volcano,15
70,volcano,12
70,volcano,9
70,volcano,8
70,volcano,9
70,volcano,12
70,volcano,6
70,volcano,0
70,volcano,1
70,volcano,1
70,volcano,1
70,volcano,1
70,volcano,1
70,volcano,2
70,volcano,2
70,random,1
70,random,22
70,random,17
70,random,1
70,random,23
70,random,14
70,random,8
70,random,2
70,random,5
70,random,1
70,random,9
70,random,9
70,random,4
70,random,22
70,random,20
70,random,8
70,random,1
70,random,0
70,random,8
70,random,7
70,random,9
70,random,1
70,random,6
70,random,2
70,random,9
70,random,11
70,random,5
70,random,6
70,random,4
70,random,15
70,random,19
70,random,24
70,random,1
70,random,9
70,random,9
70,random,1
70,random,10
70,random,7
70,random,2
70,random,7
70,random,6
70,random,8
70,random,6
70,random,3
70,random,8
70,random,1
70,random,22
70,random,0
70,random,12
70,random,9
70,random,4
70,random,22
70,random,14
70,random,0
70,random,23
70,random,8
70,random,24
70,random,3
70,random,2
70,random,28
70,random,8
70,random,1
70,random,20
70,random,23
70,random,6
70,random,0
70,random,2
70,random,1
70,random,0
70,random,21
70,random,1
70,random,1
70,random,7
70,random,24
70,random,0
70,random,8
70,random,7
70,random,9
70,random,3
70,random,0
70,random,21
70,random,10
70,random,17
70,random,2
70,random,17
70,random,8
70,random,23
70,random,1
70,random,9
70,random,6
70,random,4
70,random,8
70,random,23
70,random,0
70,random,1
70,random,1
70,random,2
70,random,3
70,random,1
70,random,5
70,random,1
70,random,21
70,random,6
70,random,5
70,random,16
70,random,0
70,random,5
70,random,18
70,random,12
70,random,8
70,random,7
70,random,4
70,random,12
70,random,8
70,random,21
70,random,6
70,random,8
70,random,4
70,random,4
70,random,7
70,random,17
70,random,12
70,random,6
70,random,18
70,random,8
70,random,6
70,random,1
70,random,23
70,random,1
70,random,7
70,random,23
70,random,23
70,random,3
70,random,17
70,random,22
70,random,5
70,random,6
70,random,19
70,random,23
70,random,3
70,random,28
70,random,11
70,random,12
70,random,1
70,random,11
70,random,22
70,random,1
70,random,23
70,random,4
70,random,6
70,random,6
70,random,20
70,random,2
70,random,15
70,random,25
70,random,1
70,random,10
70,random,9
70,random,2
70,random,7
70,random,19
70,random,1
70,random,16
70,random,3
70,random,27
70,random,24
70,random,6
70,random,6
70,random,1
70,random,6
70,random,6
70,random,8
70,random,2
70,random,14
70,random,8
70,random,6
70,random,6
70,random,1
70,random,9
70,random,9
70,random,9
70,random,8
70,random,6
70,random,17
70,random,21
70,random,2
70,random,1
70,random,0
70,random,23
70,random,7
70,random,25
70,random,16
70,random,22
70,random,7
70,random,14
70,random,5
70,random,12
70,random,3
70,random,14
70,random,5
70,random,21
70,random,3
70,random,6
70,random,21
70,random,22
70,random,2
70,random,15
70,random,8
70,random,2
70,random,10
70,random,8
70,random,21
70,random,9
70,random,16
70,random,21
70,random,1
70,random,18
70,random,2
70,random,6
70,random,22
70,random,4
70,random,4
70,random,17
70,random,9
70,random,1
70,random,23
70,random,0
70,random,5
70,random,23
70,random,1
70,random,9
70,random,20
70,random,2
70,random,1
70,random,13
70,random,1
70,random,15
70,random,0
70,random,4
70,random,10
70,random,6
70,random,0
70,random,23
70,random,8
70,random,0
70,random,10
70,random,23
70,random,2
70,random,28
70,random,1
70,random,14
70,random,1
70,random,3
70,random,2
70,random,10
70,random,1
70,random,9
70,random,4
70,random,18
70,random,24
70,random,2
70,random,7
70,random,6
70,random,1
70,random,5
70,random,9
70,random,25
70,random,22
70,random,8
70,random,5
70,random,11
70,random,2
70,random,8
70,random,7
70,random,17
70,random,1
70,random,15
70,random,24
70,random,6
70,random,1
70,random,6
70,random,9
70,random,1
70,random,9
70,random,20
70,random,20
70,random,10
70,random,24
70,random,9
70,random,1
70,random,3
70,random,6
70,random,8
70,random,1
70,random,22
70,random,23
70,random,22
70,random,1
70,random,15
70,random,3
70,random,5
70,random,24
70,random,9
70,random,8
70,random,15
70,random,14
70,random,0
70,random,1
70,random,1
70,random,21
70,random,1
70,random,5
70,random,5
70,random,2
70,random,1
70,random,26
70,random,6
70,random,1
70,random,2
70,random,8
70,random,3
70,random,7
70,random,0
70,random,4
70,random,0
70,random,1
70,random,9
70,random,1
70,random,26
70,random,20
70,random,18
70,random,3
70,random,1
70,random,9
70,random,13
70,random,26
70,random,5
70,random,19
70,random,9
70,random,20
70,random,17
70,random,4
70,random,16
70,random,11
70,random,12
70,random,8
70,random,12
70,random,9
70,random,3
70,random,6
70,random,7
70,random,9
70,random,15
70,random,25
70,random,9
70,random,3
70,random,7
70,random,0
70,random,6
70,random,16
70,random,8
70,random,2
70,random,1
70,random,19
70,random,1
70,random,5
70,random,7
70,random,23
70,random,10
70,random,4
70,random,23
70,random,9
70,random,22
70,random,22
70,random,0
70,random,8
70,random,21
70,random,21
70,random,24
70,random,8
70,random,1
70,random,7
70,random,6
70,random,8
70,random,21
70,random,1
70,random,3
70,random,13
70,random,1
70,random,2
70,random,1
70,random,24
70,random,14
70,random,1
70,random,3
70,random,13
70,random,0
70,random,1
70,random,20
70,random,6
70,random,1
70,random,23
70,random,9
70,random,8
70,random,5
70,random,1
70,random,22
70,random,4
70,random,11
70,random,5
70,random,21
70,random,24
70,random,23
70,random,23
70,random,9
70,random,8
70,random,23
70,random,1
70,random,1
70,random,6
70,random,1
70,random,0
70,random,22
70,random,9
70,random,6
70,random,1
70,random,6
70,random,19
70,random,2
70,random,14
70,random,9
70,random,24
70,random,14
70,random,3
70,random,8
70,random,0
70,random,11
70,random,10
70,random,16
70,random,3
70,random,1
70,random,26
70,random,1
70,random,8
70,random,18
70,random,18
70,random,4
70,random,4
70,random,10
70,random,8
70,random,4
70,random,4
70,random,16
70,random,9
70,random,25
70,random,6
70,random,5
70,random,6
70,random,1
70,random,5
70,random,1
70,random,27
70,random,6
70,random,3
70,random,6
70,random,14
70,random,24
70,random,6
70,random,8
70,random,11
70,random,21
70,random,1
70,random,20
70,random,21
70,random,18
70,random,26
70,random,4
70,random,25
70,random,0
70,random,1
70,random,1
70,random,6
70,random,9
70,random,14
70,random,7
70,random,28
70,random,1
70,random,4
70,random,4
70,random,23
70,random,1
70,random,1
70,random,2
70,random,7
70,random,21
70,random,5
70,random,22
70,random,9
70,random,15
70,random,29
70,random,6
70,random,6
70,random,20
70,random,6
70,random,21
70,random,24
70,random,19
70,random,6
70,random,24
70,random,20
70,random,9
70,random,1
70,random,6
70,random,6
70,random,8
70,random,1
70,random,13
70,random,1
70,random,3
70,random,21
70,random,25
70,random,9
70,random,1
70,random,6
70,random,21
70,random,21
70,random,8
70,random,6
70,random,1
70,random,9
70,random,4
70,random,18
70,random,2
70,random,6
70,random,8
70,random,0
70,random,9
70,random,1
70,random,0
70,random,6
70,random,14
70,random,10
70,random,2
70,random,22
70,random,23
70,random,23
70,random,3
70,random,11
70,random,1
70,random,1
70,random,0
70,random,6
70,random,6
70,random,4
70,random,5
70,random,24
70,random,7
70,random,22
70,random,7
70,random,22
70,random,1
70,random,6
70,random,7
70,random,23
70,random,4
70,random,2
70,random,1
70,random,11
70,random,1
70,random,24
70,random,8
70,random,0
70,random,2
70,random,0
70,random,13
70,random,5
70,random,6
70,random,21
70,random,15
70,random,6
70,random,23
70,random,9
70,random,11
70,random,6
70,random,6
70,random,9
70,random,7
70,random,6
70,random,24
70,random,26
70,random,6
70,random,15
70,random,10
70,random,9
70,random,2
70,random,23
70,random,8
70,random,19
70,random,13
70,random,22
70,random,8
70,random,29
70,random,24
70,random,21
70,random,24
70,random,17
70,random,5
70,random,1
70,random,23
70,random,1
70,random,9
70,random,5
70,random,2
70,random,14
70,random,5
70,random,14
70,random,1
70,random,21
70,random,1
70,random,9
70,random,22
70,random,15
70,random,24
70,random,1
70,random,9
70,random,16
70,random,8
70,random,9
70,random,6
70,random,9
70,random,12
70,random,10
70,random,20
70,random,9
70,random,21
70,random,23
70,random,7
70,random,6
70,random,6
70,random,2
70,random,1
70,random,0
70,random,1
70,random,20
70,random,9
70,random,15
70,random,1
70,random,3
70,random,1
70,random,5
70,random,4
70,random,20
70,random,5
70,random,16
70,random,7
70,random,1
70,random,0
70,random,8
70,random,6
70,random,2
70,random,20
70,random,15
70,random,3
70,random,0
70,random,2
70,random,11
70,random,3
70,random,11
70,random,23
70,random,3
70,random,22
70,random,9
70,random,8
70,random,9
70,random,6
70,random,20
70,random,8
70,random,10
70,random,1
70,random,24
70,random,23
70,random,7
70,random,5
70,random,8
70,random,9
70,random,6
70,random,3
70,random,8
70,random,23
70,random,20
70,random,9
70,random,23
70,random,9
70,random,3
70,random,2
70,random,8
70,random,0
70,random,26
70,random,8
70,random,1
70,random,0
70,random,1
70,random,22
70,random,0
70,random,1
70,random,2
70,random,8
70,random,8
70,random,27
70,random,1
70,random,6
70,random,3
70,random,6
70,random,1
70,random,2
70,random,25
70,random,7
70,random,4
70,random,6
70,random,5
70,random,27
70,random,7
70,random,23
70,random,1
70,random,7
70,random,0
70,random,2
70,random,5
70,random,11
70,random,7
70,random,25
70,random,3
70,random,2
70,random,6
70,random,9
70,random,8
70,random,6
70,random,7
70,random,8
70,random,7
70,random,22
70,random,26
70,random,1
70,random,3
70,random,18
70,random,2
70,random,9
70,random,5
70,random,1
70,random,18
70,random,8
70,random,4
70,random,8
70,random,23
70,random,8
70,random,23
70,random,23
70,random,1
70,random,6
70,random,7
70,random,8
70,random,0
70,random,8
70,random,27
70,random,1
70,random,0
70,random,11
70,random,8
70,random,11
70,random,5
70,random,7
70,random,20
70,random,22
70,random,10
70,random,1
70,random,8
70,random,10
70,random,4
70,random,14
70,random,17
70,random,7
70,random,26
70,random,11
70,random,20
70,random,16
70,random,9
70,random,2
70,random,8
70,random,4
70,random,7
70,random,1
70,random,6
70,random,1
70,random,1
70,random,10
70,random,8
70,random,1
70,random,13
70,random,1
70,random,11
70,random,13
70,random,8
70,random,5
70,random,5
70,random,8
70,random,9
70,random,15
70,random,25
70,random,15
70,random,9
70,random,9
70,random,23
70,random,25
70,random,2
70,random,8
70,random,9
70,random,1
70,random,6
70,random,8
70,random,21
70,random,18
70,random,8
70,random,8
70,random,15
70,random,1
70,random,2
70,random,11
70,random,1
70,random,8
70,random,12
70,random,10
70,random,11
70,random,15
70,random,1
70,random,3
70,random,1
70,random,9
70,random,19
70,random,9
70,random,24
70,random,2
70,random,15
70,random,13
70,random,1
70,random,23
70,random,22
70,random,19
70,random,21
70,random,21
70,random,21
70,random,6
70,random,9
70,random,23
70,random,23
70,random,3
70,random,4
70,random,13
70,random,9
70,random,14
70,random,5
70,random,19
70,random,8
70,random,20
70,random,6
70,random,2
70,random,19
70,random,26
70,random,1
70,random,1
70,random,3
70,random,9
70,random,1
70,random,15
70,random,1
70,random,1
70,random,19
70,random,1
70,random,4
70,random,20
70,random,8
70,random,20
70,random,22
70,random,8
70,random,10
70,random,15
70,random,1
70,random,23
70,random,1
70,random,26
70,random,28
70,random,2
70,random,5
70,random,6
70,random,6
70,random,14
70,random,1
70,random,12
70,random,9
70,random,1
70,random,1
70,random,22
70,random,7
70,random,9
70,random,11
70,random,21
70,random,3
70,random,2
70,random,22
70,random,7
70,random,1
70,random,13
70,random,27
70,random,11
70,random,16
70,random,1
70,random,20
70,random,22
70,random,3
70,random,5
70,random,23
70,random,17
70,random,0
70,random,6
70,random,23
70,random,14
70,random,1
70,random,6
70,random,9
70,random,2
70,random,18
70,random,18
70,random,26
70,random,14
70,random,11
70,random,7
70,random,14
70,random,8
70,random,23
70,random,2
70,random,28
70,random,1
70,random,1
70,random,1
70,random,10
70,random,12
70,random,26
70,random,28
70,random,23
70,random,1
70,random,7
70,random,22
70,random,1
70,random,5
70,random,20
70,random,7
70,random,14
70,random,4
70,random,1
70,random,6
70,random,19
70,random,8
70,random,6
70,random,6
70,random,8
70,random,7
70,random,24
70,random,6
70,random,23
70,random,15
70,random,15
70,random,8
70,random,8
70,random,17
70,random,2
70,random,6
70,random,23
70,random,6
70,random,8
70,random,7
70,random,1
70,random,7
70,random,15
70,random,8
70,random,23
70,random,1
70,random,0
70,random,10
70,random,23
70,random,7
70,random,0
70,random,7
70,random,3
70,random,2
70,random,17
70,random,7
70,random,1
70,random,26
70,random,1
70,random,1
70,random,9
80,volcano,25
80,volcano,28
80,volcano,25
80,volcano,9
80,volcano,30
80,volcano,13
80,volcano,13
80,volcano,13
80,volcano,18
80,volcano,22
80,volcano,22
80,volcano,23
80,volcano,24
80,volcano,25
80,volcano,21
80,volcano,23
80,volcano,20
80,volcano,16
80,volcano,14
80,volcano,9
80,volcano,8
80,volcano,10
80,volcano,12
80,volcano,6
80,volcano,0
80,volcano,1
80,volcano,1
80,volcano,1
80,volcano,1
80,volcano,1
80,volcano,2
80,volcano,2
80,random,1
80,random,23
80,random,17
80,random,1
80,random,23
80,random,15
80,random,9
80,random,2
80,random,5
80,random,1
80,random,10
80,random,9
80,random,4
80,random,24
80,random,20
80,random,8
80,random,1
80,random,1
80,random,8
80,random,7
80,random,9
80,random,1
80,random,6
80,random,2
80,random,9
80,random,13
80,random,5
80,random,6
80,random,4
80,random,15
80,random,21
80,random,24
80,random,1
80,random,9
80,random,9
80,random,1
80,random,10
80,random,7
80,random,2
80,random,7
80,random,8
80,random,8
80,random,6
80,random,3
80,random,8
80,random,2
80,random,23
80,random,0
80,random,14
80,random,9
80,random,4
80,random,24
80,random,16
80,random,0
80,random,23
80,random,8
80,random,25
80,random,3
80,random,2
80,random,29
80,random,8
80,random,1
80,random,20
80,random,24
80,random,6
80,random,0
80,random,2
80,random,1
80,random,1
80,random,23
80,random,1
80,random,1
80,random,7
80,random,24
80,random,0
80,random,8
80,random,7
80,random,9
80,random,3
80,random,0
80,random,21
80,random,10
80,random,17
80,random,2
80,random,17
80,random,10
80,random,24
80,random,1
80,random,9
80,random,6
80,random,4
80,random,9
80,random,24
80,random,0
80,random,1
80,random,1
80,random,2
80,random,3
80,random,1
80,random,5
80,random,1
80,random,21
80,random,6
80,random,5
80,random,16
80,random,0
80,random,6
80,random,18
80,random,14
80,random,8
80,random,9
80,random,4
80,random,14
80,random,9
80,random,24
80,random,6
80,random,8
80,random,5
80,random,4
80,random,7
80,random,18
80,random,13
80,random,7
80,random,19
80,random,8
80,random,6
80,random,1
80,random,24
80,random,1
80,random,8
80,random,23
80,random,23
80,random,3
80,random,18
80,random,23
80,random,5
80,random,6
80,random,20
80,random,23
80,random,3
80,random,29
80,random,11
80,random,14
80,random,1
80,random,11
80,random,22
80,random,1
80,random,23
80,random,5
80,random,6
80,random,6
80,random,20
80,random,2
80,random,15
80,random,28
80,random,1
80,random,11
80,random,9
80,random,2
80,random,7
80,random,20
80,random,1
80,random,16
80,random,3
80,random,28
80,random,25
80,random,6
80,random,6
80,random,1
80,random,7
80,random,6
80,random,8
80,random,2
80,random,15
80,random,8
80,random,6
80,random,6
80,random,1
80,random,10
80,random,9
80,random,9
80,random,9
80,random,6
80,random,18
80,random,22
80,random,2
80,random,1
80,random,0
80,random,24
80,random,7
80,random,25
80,random,16
80,random,22
80,random,7
80,random,15
80,random,5
80,random,12
80,random,3
80,random,15
80,random,5
80,random,23
80,random,4
80,random,6
80,random,26
80,random,24
80,random,2
80,random,16
80,random,8
80,random,2
80,random,10
80,random,9
80,random,22
80,random,9
80,random,16
80,random,24
80,random,1
80,random,20
80,random,2
80,random,7
80,random,23
80,random,4
80,random,4
80,random,17
80,random,9
80,random,1
80,random,23
80,random,0
80,random,5
80,random,23
80,random,1
80,random,9
80,random,22
80,random,2
80,random,1
80,random,14
80,random,1
80,random,15
80,random,0
80,random,6
80,random,11
80,random,8
80,random,0
80,random,23
80,random,8
80,random,0
80,random,11
80,random,23
80,random,2
80,random,29
80,random,1
80,random,15
80,random,1
80,random,3
80,random,2
80,random,10
80,random,1
80,random,10
80,random,4
80,random,21
80,random,25
80,random,2
80,random,7
80,random,6
80,random,1
80,random,5
80,random,9
80,random,25
80,random,23
80,random,8
80,random,5
80,random,13
80,random,2
80,random,8
80,random,7
80,random,18
80,random,1
80,random,15
80,random,7
80,random,1
80,random,6
80,random,10
80,random,1
80,random,9
80,random,21
80,random,20
80,random,10
80,random,26
80,random,9
80,random,1
80,random,3
80,random,6
80,random,8
80,random,1
80,random,23
80,random,24
80,random,23
80,random,1
80,random,17
80,random,3
80,random,5
80,random,25
80,random,9
80,random,8
80,random,15
80,random,14
80,random,0
80,random,1
80,random,1
80,random,24
80,random,1
80,random,5
80,random,5
80,random,2
80,random,1
80,random,27
80,random,6
80,random,1
80,random,2
80,random,9
80,random,3
80,random,7
80,random,0
80,random,5
80,random,1
80,random,1
80,random,9
80,random,1
80,random,27
80,random,20
80,random,22
80,random,3
80,random,1
80,random,10
80,random,13
80,random,26
80,random,5
80,random,20
80,random,9
80,random,22
80,random,17
80,random,6
80,random,16
80,random,11
80,random,13
80,random,9
80,random,12
80,random,9
80,random,3
80,random,6
80,random,7
80,random,9
80,random,15
80,random,26
80,random,9
80,random,3
80,random,9
80,random,0
80,random,6
80,random,17
80,random,9
80,random,2
80,random,1
80,random,20
80,random,1
80,random,5
80,random,7
80,random,23
80,random,10
80,random,4
80,random,23
80,random,9
80,random,23
80,random,22
80,random,0
80,random,8
80,random,21
80,random,22
80,random,24
80,random,8
80,random,1
80,random,8
80,random,6
80,random,8
80,random,21
80,random,2
80,random,3
80,random,14
80,random,1
80,random,2
80,random,1
80,random,24
80,random,16
80,random,1
80,random,4
80,random,13
80,random,1
80,random,1
80,random,20
80,random,7
80,random,1
80,random,23
80,random,9
80,random,10
80,random,5
80,random,1
80,random,22
80,random,4
80,random,11
80,random,5
80,random,21
80,random,25
80,random,23
80,random,23
80,random,11
80,random,8
80,random,24
80,random,1
80,random,1
80,random,6
80,random,1
80,random,0
80,random,22
80,random,9
80,random,6
80,random,1
80,random,6
80,random,20
80,random,2
80,random,14
80,random,9
80,random,24
80,random,16
80,random,3
80,random,8
80,random,0
80,random,11
80,random,10
80,random,18
80,random,3
80,random,1
80,random,26
80,random,1
80,random,8
80,random,20
80,random,19
80,random,4
80,random,4
80,random,11
80,random,8
80,random,4
80,random,4
80,random,16
80,random,9
80,random,25
80,random,6
80,random,5
80,random,6
80,random,1
80,random,5
80,random,1
80,random,29
80,random,6
80,random,3
80,random,6
80,random,14
80,random,24
80,random,6
80,random,9
80,random,11
80,random,21
80,random,1
80,random,20
80,random,22
80,random,19
80,random,28
80,random,6
80,random,25
80,random,1
80,random,1
80,random,1
80,random,6
80,random,9
80,random,16
80,random,8
80,random,28
80,random,1
80,random,4
80,random,4
80,random,23
80,random,1
80,random,1
80,random,2
80,random,8
80,random,24
80,random,5
80,random,22
80,random,9
80,random,16
80,random,29
80,random,7
80,random,6
80,random,20
80,random,6
80,random,22
80,random,24
80,random,20
80,random,7
80,random,24
80,random,21
80,random,9
80,random,1
80,random,6
80,random,6
80,random,9
80,random,1
80,random,13
80,random,1
80,random,3
80,random,21
80,random,25
80,random,9
80,random,1
80,random,6
80,random,23
80,random,22
80,random,8
80,random,6
80,random,1
80,random,9
80,random,4
80,random,20
80,random,2
80,random,6
80,random,8
80,random,0
80,random,9
80,random,1
80,random,0
80,random,6
80,random,14
80,random,10
80,random,2
80,random,22
80,random,25
80,random,23
80,random,3
80,random,11
80,random,1
80,random,1
80,random,1
80,random,7
80,random,6
80,random,5
80,random,5
80,random,24
80,random,9
80,random,22
80,random,7
80,random,23
80,random,1
80,random,6
80,random,7
80,random,23
80,random,4
80,random,2
80,random,1
80,random,11
80,random,2
80,random,25
80,random,8
80,random,1
80,random,2
80,random,0
80,random,14
80,random,5
80,random,7
80,random,22
80,random,15
80,random,6
80,random,23
80,random,11
80,random,11
80,random,6
80,random,6
80,random,9
80,random,7
80,random,6
80,random,28
80,random,6
80,random,15
80,random,11
80,random,10
80,random,2
80,random,23
80,random,9
80,random,20
80,random,13
80,random,22
80,random,8
80,random,29
80,random,24
80,random,24
80,random,26
80,random,17
80,random,5
80,random,1
80,random,23
80,random,1
80,random,9
80,random,5
80,random,2
80,random,16
80,random,5
80,random,16
80,random,1
80,random,21
80,random,1
80,random,9
80,random,22
80,random,15
80,random,25
80,random,1
80,random,10
80,random,16
80,random,8
80,random,9
80,random,6
80,random,10
80,random,12
80,random,10
80,random,26
80,random,9
80,random,24
80,random,24
80,random,7
80,random,6
80,random,6
80,random,2
80,random,1
80,random,0
80,random,1
80,random,22
80,random,11
80,random,18
80,random,1
80,random,4
80,random,1
80,random,6
80,random,4
80,random,20
80,random,5
80,random,17
80,random,7
80,random,1
80,random,0
80,random,8
80,random,6
80,random,2
80,random,21
80,random,16
80,random,3
80,random,0
80,random,2
80,random,11
80,random,3
80,random,11
80,random,26
80,random,3
80,random,22
80,random,9
80,random,8
80,random,9
80,random,6
80,random,20
80,random,8
80,random,10
80,random,1
80,random,24
80,random,23
80,random,7
80,random,5
80,random,9
80,random,11
80,random,6
80,random,3
80,random,8
80,random,23
80,random,20
80,random,10
80,random,24
80,random,9
80,random,3
80,random,2
80,random,8
80,random,0
80,random,26
80,random,8
80,random,1
80,random,0
80,random,1
80,random,22
80,random,0
80,random,1
80,random,2
80,random,9
80,random,8
80,random,29
80,random,1
80,random,6
80,random,3
80,random,6
80,random,1
80,random,2
80,random,26
80,random,7
80,random,4
80,random,6
80,random,6
80,random,28
80,random,7
80,random,23
80,random,1
80,random,7
80,random,0
80,random,2
80,random,5
80,random,13
80,random,7
80,random,25
80,random,3
80,random,2
80,random,6
80,random,9
80,random,9
80,random,8
80,random,8
80,random,9
80,random,7
80,random,22
80,random,27
80,random,1
80,random,3
80,random,19
80,random,2
80,random,9
80,random,5
80,random,1
80,random,19
80,random,8
80,random,4
80,random,8
80,random,25
80,random,10
80,random,24
80,random,25
80,random,1
80,random,6
80,random,7
80,random,8
80,random,2
80,random,8
80,random,28
80,random,1
80,random,0
80,random,11
80,random,9
80,random,11
80,random,5
80,random,7
80,random,21
80,random,23
80,random,10
80,random,1
80,random,9
80,random,10
80,random,6
80,random,15
80,random,17
80,random,8
80,random,29
80,random,11
80,random,21
80,random,16
80,random,9
80,random,2
80,random,8
80,random,4
80,random,7
80,random,1
80,random,6
80,random,1
80,random,1
80,random,11
80,random,8
80,random,1
80,random,14
80,random,1
80,random,11
80,random,13
80,random,8
80,random,5
80,random,5
80,random,8
80,random,9
80,random,16
80,random,25
80,random,16
80,random,9
80,random,9
80,random,25
80,random,28
80,random,2
80,random,8
80,random,9
80,random,1
80,random,6
80,random,9
80,random,21
80,random,20
80,random,9
80,random,8
80,random,15
80,random,1
80,random,2
80,random,11
80,random,1
80,random,8
80,random,12
80,random,10
80,random,13
80,random,16
80,random,1
80,random,3
80,random,1
80,random,9
80,random,19
80,random,9
80,random,26
80,random,2
80,random,15
80,random,14
80,random,1
80,random,23
80,random,23
80,random,19
80,random,22
80,random,22
80,random,24
80,random,6
80,random,9
80,random,24
80,random,23
80,random,4
80,random,4
80,random,13
80,random,9
80,random,16
80,random,5
80,random,20
80,random,9
80,random,21
80,random,6
80,random,2
80,random,20
80,random,26
80,random,1
80,random,1
80,random,3
80,random,11
80,random,1
80,random,16
80,random,1
80,random,1
80,random,20
80,random,1
80,random,4
80,random,20
80,random,8
80,random,21
80,random,22
80,random,9
80,random,11
80,random,15
80,random,1
80,random,23
80,random,1
80,random,26
80,random,28
80,random,2
80,random,6
80,random,6
80,random,6
80,random,14
80,random,1
80,random,12
80,random,9
80,random,1
80,random,1
80,random,24
80,random,7
80,random,9
80,random,11
80,random,22
80,random,3
80,random,2
80,random,22
80,random,7
80,random,1
80,random,14
80,random,29
80,random,11
80,random,18
80,random,1
80,random,21
80,random,22
80,random,3
80,random,5
80,random,23
80,random,20
80,random,0
80,random,6
80,random,23
80,random,16
80,random,1
80,random,7
80,random,9
80,random,2
80,random,18
80,random,19
80,random,27
80,random,15
80,random,11
80,random,7
80,random,15
80,random,8
80,random,23
80,random,2
80,random,29
80,random,1
80,random,1
